Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_905.jpg;-5.457215;0;0;2.178577;106.4756;91.12751;359.9104;4.277542;359.1552
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_968.jpg;-7.853018;0;0;2.172995;106.605;91.13206;359.8807;3.471436;359.1637
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_022.jpg;-10.7818;0;0;2.160104;106.691;91.13309;359.8643;2.765976;359.1418
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_065.jpg;-10.4015;0;0;2.152541;106.8197;91.13132;359.8514;1.466537;359.0705
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_128.jpg;-7.779901;0;0;2.145241;106.9482;91.12814;359.8609;0.3209381;359.018
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_182.jpg;-4.930634;0;0;2.138029;107.034;91.12589;359.8876;359.7442;359.0158
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_244.jpg;-7.322434;0;0;2.13304;107.2053;91.11882;359.9537;358.6791;359.0113
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_285.jpg;-9.114418;0;0;2.127039;107.2902;91.11283;359.9815;357.9869;358.9762
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_338.jpg;-11.91068;0;0;2.116754;107.3747;91.10493;0.006257147;357.1366;358.918
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_379.jpg;-13.43046;0;0;2.109091;107.458;91.0956;-0.000869355;356.1523;358.8694
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_420.jpg;-15;0;0;2.102531;107.5409;91.08467;359.9934;355.0573;358.8389
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_476.jpg;-15;0;0;2.090663;107.6641;91.06538;359.9869;353.3381;358.8556
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_518.jpg;-15;0;0;2.084314;107.7456;91.05014;359.9922;352.1833;358.8829
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_579.jpg;-14.34786;0;0;2.073345;107.8665;91.02344;359.9941;350.4295;358.8922
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_619.jpg;-12.48113;0;0;2.069087;107.9465;91.00426;359.9883;349.3516;358.9098
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_674.jpg;-9.770958;0;0;2.062653;108.0661;90.97394;359.9941;347.9762;358.953
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_718.jpg;-10.21211;0;0;2.058571;108.1453;90.95258;359.9919;347.1751;358.9695
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_784.jpg;-12.74993;0;0;2.049532;108.3013;90.90481;359.9877;345.3258;358.9301
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_837.jpg;-15;0;0;2.038954;108.3781;90.87832;359.9924;344.2318;358.8852
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_883.jpg;-15;0;0;2.031832;108.4919;90.83638;-0.003355331;342.5123;358.8447
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_937.jpg;-12.14411;0;0;2.023691;108.567;90.8076;359.9929;341.4608;358.8674
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_58_978.jpg;-10.53901;0;0;2.018865;108.6416;90.77786;359.9916;340.5428;358.9094
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_021.jpg;-8.644377;0;0;2.01541;108.7157;90.74738;359.9825;339.7563;358.9518
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_076.jpg;-5.899823;0;0;2.009438;108.8264;90.701;359.9691;338.8405;359.0231
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_117.jpg;-4.054828;0;0;2.00555;108.8999;90.67006;359.9529;338.4013;359.0769
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_158.jpg;-2.155062;0;0;2.001485;108.9733;90.63942;359.9318;338.1081;359.1424
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_199.jpg;-0.3164506;0;0.07769966;1.994999;109.0466;90.60909;359.9057;337.9374;359.2178
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_239.jpg;0;0;0.1939137;1.985923;109.1191;90.57953;359.8568;337.8792;359.3053
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_286.jpg;0;0;0.3023064;1.954151;109.224;90.53696;359.7054;337.8649;359.4511
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_340.jpg;0;0;0.497283;1.850265;109.2904;90.51007;359.5357;337.8677;359.5571
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_384.jpg;0;0;0.6322167;1.77405;109.3828;90.47275;359.149;337.8796;359.7311
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_444.jpg;0;0;0.7932987;1.685144;109.4659;90.43996;358.6433;337.8783;359.9723
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_487.jpg;0;0;0.9214139;1.561336;109.5182;90.41769;358.3842;337.8986;0.06960902
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_541.jpg;0;0;1;1.369394;109.5531;90.41595;357.187;337.1862;0.9224651
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_584.jpg;0;0;1;1.288596;109.6023;90.41287;355.4664;335.1062;1.885489
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_641.jpg;0;0;1;1.225867;109.6348;90.41157;354.3565;333.3982;2.373765
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_684.jpg;0;0;1;1.050461;109.6672;90.40948;352.3278;332.1376;3.107168
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_59_740.jpg;0;0;1;0.8498301;109.6775;90.39791;351.3129;332.1535;2.961389
